"Jahr","Stadtquartier (historisch) (Code)","Stadtquartier (historisch) (Num)","Stadtquartier (historisch) (Name)","Kontinet BfS","Kontinent BfS (Sort)","Region BfS","Region BfS (Sort)","Land Heimat aktuell (Code)","Land Heimat aktuell (Name)","Land Heimat aktuell (Sort)","Land Heimat historisch (Code)","Land Heimat historisch (Name)","Land Heimat historisch (Sort)","wirtschaftliche Bevölkerung"
"2012","042","42","Langstrasse","Afrika","2","Westafrika","24","8310","Côte d'Ivoire","68","8310","Côte d'Ivoire","75","2"
"2012","042","42","Langstrasse","Afrika","2","Westafrika","24","8312","Gambia","70","8312","Gambia","77","1"
"2012","042","42","Langstrasse","Afrika","2","Westafrika","24","8313","Ghana","71","8313","Ghana","78","1"
"2012","042","42","Langstrasse","Afrika","2","Westafrika","24","8315","Guinea","73","8315","Guinea","80","1"
"2012","042","42","Langstrasse","Afrika","2","Westafrika","24","8317","Kamerun","74","8317","Kamerun","81","24"
"2012","042","42","Langstrasse","Afrika","2","Westafrika","24","8322","Kongo","79","8322","Kongo","86","1"
"2012","042","42","Langstrasse","Afrika","2","Westafrika","24","8336","Nigeria","93","8336","Nigeria","100","14"
"2012","042","42","Langstrasse","Afrika","2","Westafrika","24","8337","Burkina Faso","94","8337","Burkina Faso","101","1"
"2012","042","42","Langstrasse","Afrika","2","Westafrika","24","8345","Senegal","101","8345","Senegal","108","1"
"2012","042","42","Langstrasse","Afrika","2","Zentralafrika","23","8323","Dem. Republik Kongo","80","8323","Dem. Republik Kongo","87","1"
"2012","042","42","Langstrasse","Afrika","2","Zentralafrika","23","8358","Uganda","113","8358","Uganda","120","2"
"2012","042","42","Langstrasse","Afrika","2","Zentralafrika","23","8360","Zentralafrikanische Republik","115","8360","Zentralafrikanische Republik","122","1"
"2012","042","42","Langstrasse","Amerika","3","Karibik","32","8409","Dominikanische Republik","135","8409","Dominikanische Republik","142","112"
"2012","042","42","Langstrasse","Amerika","3","Karibik","32","8421","Jamaika","147","8421","Jamaika","154","1"
"2012","042","42","Langstrasse","Amerika","3","Karibik","32","8425","Kuba","150","8425","Kuba","157","8"
"2012","042","42","Langstrasse","Amerika","3","Karibik","32","8436","Trinidad und Tobago","160","8436","Trinidad und Tobago","167","2"
"2012","042","42","Langstrasse","Amerika","3","Mittleres Südamerika","35","8405","Bolivien","131","8405","Bolivien","138","2"
"2012","042","42","Langstrasse","Amerika","3","Mittleres Südamerika","35","8406","Brasilien","132","8406","Brasilien","139","167"
"2012","042","42","Langstrasse","Amerika","3","Mittleres Südamerika","35","8410","Ecuador","136","8410","Ecuador","143","6"
"2012","042","42","Langstrasse","Amerika","3","Mittleres Südamerika","35","8432","Peru","156","8432","Peru","163","8"
"2012","042","42","Langstrasse","Amerika","3","Nordamerika","31","8423","Kanada","148","8423","Kanada","155","9"
"2012","042","42","Langstrasse","Amerika","3","Nordamerika","31","8439","USA","163","8439","USA","170","39"
"2012","042","42","Langstrasse","Amerika","3","Nördliches Südamerika","34","8424","Kolumbien","149","8424","Kolumbien","156","16"
"2012","042","42","Langstrasse","Amerika","3","Nördliches Südamerika","34","8438","Venezuela","162","8438","Venezuela","169","13"
"2012","042","42","Langstrasse","Amerika","3","Südliches Südamerika","36","8401","Argentinien","127","8401","Argentinien","134","5"
"2012","042","42","Langstrasse","Amerika","3","Südliches Südamerika","36","8407","Chile","133","8407","Chile","140","4"
"2012","042","42","Langstrasse","Amerika","3","Südliches Südamerika","36","8437","Uruguay","161","8437","Uruguay","168","1"
"2012","042","42","Langstrasse","Amerika","3","Zentralamerika","33","8411","El Salvador","137","8411","El Salvador","144","1"
"2012","042","42","Langstrasse","Amerika","3","Zentralamerika","33","8420","Honduras","146","8420","Honduras","153","1"
"2012","042","42","Langstrasse","Amerika","3","Zentralamerika","33","8427","Mexico","152","8427","Mexico","159","3"
"2012","042","42","Langstrasse","Asien","4","Ostasien","42","8507","Chinesisches Taipei","187","8507","Chinesisches Taipei","194","1"
"2012","042","42","Langstrasse","Asien","4","Ostasien","42","8508","China (Volksrepublik China)","188","8508","China (Volksrepublik China)","195","17"
"2012","042","42","Langstrasse","Asien","4","Ostasien","42","8508","China (Volksrepublik China)","188","8509","Hongkong","196","1"
"2012","042","42","Langstrasse","Asien","4","Ostasien","42","8508","China (Volksrepublik China)","188","8543","Tibet","229","1"
"2012","042","42","Langstrasse","Asien","4","Ostasien","42","8515","Japan","194","8515","Japan","202","7"
"2012","042","42","Langstrasse","Asien","4","Südasien","46","8501","Afghanistan","181","8501","Afghanistan","188","7"
"2012","042","42","Langstrasse","Asien","4","Südasien","46","8506","Sri Lanka","186","8506","Sri Lanka","193","93"
"2012","042","42","Langstrasse","Asien","4","Südasien","46","8510","Indien","189","8510","Indien","197","22"
"2012","042","42","Langstrasse","Asien","4","Südasien","46","8533","Pakistan","211","8533","Pakistan","220","11"
"2012","042","42","Langstrasse","Asien","4","Südasien","46","8546","Bangla Desh","221","8546","Bangla Desh","232","81"
"2012","042","42","Langstrasse","Asien","4","Südostasien","47","8511","Indonesien","190","8511","Indonesien","198","5"
"2012","042","42","Langstrasse","Asien","4","Südostasien","47","8525","Malaysia","204","8525","Malaysia","212","1"
"2012","042","42","Langstrasse","Asien","4","Südostasien","47","8534","Philippinen","212","8534","Philippinen","221","7"
"2012","042","42","Langstrasse","Asien","4","Südostasien","47","8537","Singapur","214","8537","Singapur","223","4"
"2012","042","42","Langstrasse","Asien","4","Südostasien","47","8542","Thailand","218","8542","Thailand","228","103"
"2012","042","42","Langstrasse","Asien","4","Südostasien","47","8545","Vietnam","220","8545","Vietnam","231","8"
"2012","042","42","Langstrasse","Asien","4","Südwestasien","45","8560","Armenien","224","8560","Armenien","235","4"
"2012","042","42","Langstrasse","Asien","4","Südwestasien","45","8561","Aserbaidschan","225","8561","Aserbaidschan","236","1"
"2012","042","42","Langstrasse","Asien","4","Westasien","44","8512","Irak","191","8512","Irak","199","17"
"2012","042","42","Langstrasse","Asien","4","Westasien","44","8513","Iran","192","8513","Iran","200","12"
"2012","042","42","Langstrasse","Asien","4","Westasien","44","8514","Israel","193","8514","Israel","201","1"
"2012","042","42","Langstrasse","Asien","4","Westasien","44","8523","Libanon","202","8523","Libanon","210","14"
"2012","042","42","Langstrasse","Asien","4","Westasien","44","8541","Syrien","217","8541","Syrien","227","5"
"2012","042","42","Langstrasse","Asien","4","Zentralasien","43","8567","Usbekistan","231","8567","Usbekistan","242","2"
"2012","042","42","Langstrasse","Europa","1","Nordeuropa","11","8206","Dänemark","7","8206","Dänemark","6","14"
"2012","042","42","Langstrasse","Europa","1","Nordeuropa","11","8211","Finnland","10","8211","Finnland","12","4"
"2012","042","42","Langstrasse","Europa","1","Nordeuropa","11","8217","Island","16","8217","Island","18","2"
"2012","042","42","Langstrasse","Europa","1","Nordeuropa","11","8228","Norwegen","26","8228","Norwegen","29","3"
"2012","042","42","Langstrasse","Europa","1","Nordeuropa","11","8234","Schweden","32","8234","Schweden","35","38"
"2012","042","42","Langstrasse","Europa","1","Osteuropa","12","8260","Estland","49","8260","Estland","55","3"
"2012","042","42","Langstrasse","Europa","1","Osteuropa","12","8261","Lettland","50","8261","Lettland","56","4"
"2012","042","42","Langstrasse","Europa","1","Osteuropa","12","8262","Litauen","51","8262","Litauen","57","5"
"2012","042","42","Langstrasse","Europa","1","Osteuropa","12","8263","Moldova","52","8263","Moldova","58","2"
"2012","042","42","Langstrasse","Europa","1","Osteuropa","12","8264","Russland","53","8264","Russland","59","25"
"2012","042","42","Langstrasse","Europa","1","Osteuropa","12","8265","Ukraine","54","8265","Ukraine","60","34"
"2012","042","42","Langstrasse","Europa","1","Osteuropa","12","8266","Belarus","55","8266","Belarus","62","1"
"2012","042","42","Langstrasse","Europa","1","Südeuropa","16","8214","Griechenland","13","8214","Griechenland","15","39"
"2012","042","42","Langstrasse","Europa","1","Südeuropa","16","8218","Italien","17","8218","Italien","19","475"
"2012","042","42","Langstrasse","Europa","1","Südeuropa","16","8224","Malta","22","8224","Malta","25","1"
"2012","042","42","Langstrasse","Europa","1","Südeuropa","16","8239","Türkei","37","8239","Türkei","40","114"
"2012","042","42","Langstrasse","Europa","1","Südeuropa","16","8242","Zypern","40","8242","Zypern","43","2"
"2012","042","42","Langstrasse","Europa","1","Südosteuropa","17","8205","Bulgarien","6","8205","Bulgarien","5","17"
"2012","042","42","Langstrasse","Europa","1","Südosteuropa","17","8232","Rumänien","30","8232","Rumänien","33","20"
"2012","042","42","Langstrasse","Europa","1","Südosteuropa","17","8250","Kroatien","43","8250","Kroatien","46","17"
"2012","042","42","Langstrasse","Europa","1","Südosteuropa","17","8251","Slowenien","44","8251","Slowenien","47","5"
"2012","042","42","Langstrasse","Europa","1","Südosteuropa","17","8252","Bosnien-Herzegowina","45","8252","Bosnien-Herzegowina","48","25"
"2012","042","42","Langstrasse","Europa","1","Südosteuropa","17","8255","Mazedonien","46","8255","Mazedonien","51","89"
"2012","042","42","Langstrasse","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro, Kosovo","48","8248","Serbien","49","57"
"2012","042","42","Langstrasse","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro, Kosovo","48","8254","Montenegro","50","2"
"2012","042","42","Langstrasse","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro, Kosovo","48","8256","Kosovo","52","56"
"2012","042","42","Langstrasse","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro, Kosovo","48","8259","Serbien und Montenegro","54","39"
"2012","042","42","Langstrasse","Europa","1","Südwesteuropa","15","8231","Portugal","29","8231","Portugal","32","394"
"2012","042","42","Langstrasse","Europa","1","Südwesteuropa","15","8236","Spanien","34","8236","Spanien","37","249"
"2012","042","42","Langstrasse","Europa","1","Westeuropa","14","8204","Belgien","5","8204","Belgien","4","13"
"2012","042","42","Langstrasse","Europa","1","Westeuropa","14","8212","Frankreich","11","8212","Frankreich","13","93"
"2012","042","42","Langstrasse","Europa","1","Westeuropa","14","8215","Grossbritannien","14","8215","Grossbritannien","16","77"
"2012","042","42","Langstrasse","Europa","1","Westeuropa","14","8216","Irland","15","8216","Irland","17","16"
"2012","042","42","Langstrasse","Europa","1","Westeuropa","14","8223","Luxemburg","21","8223","Luxemburg","24","8"
"2012","042","42","Langstrasse","Europa","1","Westeuropa","14","8227","Niederlande","25","8227","Niederlande","28","46"
"2012","042","42","Langstrasse","Europa","1","Zentraleuropa","13","1000","Schweiz","2","1000","Schweiz","1","6274"
"2012","042","42","Langstrasse","Europa","1","Zentraleuropa","13","8207","Deutschland","8","8207","Deutschland","8","1002"
"2012","042","42","Langstrasse","Europa","1","Zentraleuropa","13","8222","Liechtenstein","20","8222","Liechtenstein","23","18"
"2012","042","42","Langstrasse","Europa","1","Zentraleuropa","13","8229","Österreich","27","8229","Österreich","30","128"
"2012","042","42","Langstrasse","Europa","1","Zentraleuropa","13","8230","Polen","28","8230","Polen","31","32"
"2012","042","42","Langstrasse","Europa","1","Zentraleuropa","13","8240","Ungarn","38","8240","Ungarn","41","52"
"2012","042","42","Langstrasse","Europa","1","Zentraleuropa","13","8243","Slowakische Republik","41","8243","Slowakische Republik","44","16"
"2012","042","42","Langstrasse","Europa","1","Zentraleuropa","13","8244","Tschechische Republik","42","8244","Tschechische Republik","45","12"
"2012","042","42","Langstrasse","Ozeanien","5","Südliches Ozeanien","56","8601","Australien","233","8601","Australien","244","5"
"2012","042","42","Langstrasse","Ozeanien","5","Südliches Ozeanien","56","8607","Neuseeland","238","8607","Neuseeland","249","3"
"2012","042","42","Langstrasse","Unbekannt","9","Unbekannt","99","8995","Staat unbekannt","275","8999","Ausland unbekannt","286","1"
"2012","042","42","Langstrasse","Unbekannt","9","Unbekannt","99","8998","Staatenlos","276","8998","Staatenlos","288","1"
"2012","044","44","Hard","Afrika","2","Nordafrika","21","8304","Algerien","63","8304","Algerien","70","5"
"2012","044","44","Hard","Afrika","2","Nordafrika","21","8331","Marokko","88","8331","Marokko","95","7"
"2012","044","44","Hard","Afrika","2","Nordafrika","21","8350","Sudan","106","8350","Sudan","113","7"
"2012","044","44","Hard","Afrika","2","Nordafrika","21","8357","Tunesien","112","8357","Tunesien","119","13"
"2012","044","44","Hard","Afrika","2","Nordafrika","21","8359","Ägypten","114","8359","Ägypten","121","10"
"2012","044","44","Hard","Afrika","2","Ostafrika","22","8302","Äthiopien","61","8302","Äthiopien","68","8"
"2012","044","44","Hard","Afrika","2","Ostafrika","22","8320","Kenia","77","8320","Kenia","84","5"
"2012","044","44","Hard","Afrika","2","Ostafrika","22","8348","Somalia","104","8348","Somalia","111","31"
"2012","044","44","Hard","Afrika","2","Ostafrika","22","8362","Eritrea","117","8362","Eritrea","124","20"
"2012","044","44","Hard","Afrika","2","Südafrika","26","8349","Südafrika","105","8349","Südafrika","112","5"
"2012","044","44","Hard","Afrika","2","Südwestafrika","25","8305","Angola","64","8305","Angola","71","19"
"2012","044","44","Hard","Afrika","2","Westafrika","24","8310","Côte d'Ivoire","68","8310","Côte d'Ivoire","75","5"
"2012","044","44","Hard","Afrika","2","Westafrika","24","8312","Gambia","70","8312","Gambia","77","4"
"2012","044","44","Hard","Afrika","2","Westafrika","24","8313","Ghana","71","8313","Ghana","78","19"
"2012","044","44","Hard","Afrika","2","Westafrika","24","8315","Guinea","73","8315","Guinea","80","3"
"2012","044","44","Hard","Afrika","2","Westafrika","24","8317","Kamerun","74","8317","Kamerun","81","2"
"2012","044","44","Hard","Afrika","2","Westafrika","24","8322","Kongo","79","8322","Kongo","86","5"
"2012","044","44","Hard","Afrika","2","Westafrika","24","8325","Liberia","82","8325","Liberia","89","1"
"2012","044","44","Hard","Afrika","2","Westafrika","24","8330","Mali","87","8330","Mali","94","2"
"2012","044","44","Hard","Afrika","2","Westafrika","24","8336","Nigeria","93","8336","Nigeria","100","9"
"2012","044","44","Hard","Afrika","2","Westafrika","24","8345","Senegal","101","8345","Senegal","108","1"
"2012","044","44","Hard","Afrika","2","Westafrika","24","8347","Sierra Leone","103","8347","Sierra Leone","110","3"
"2012","044","44","Hard","Afrika","2","Westafrika","24","8354","Togo","110","8354","Togo","117","1"
"2012","044","44","Hard","Afrika","2","Zentralafrika","23","8308","Burundi","66","8308","Burundi","73","1"
"2012","044","44","Hard","Afrika","2","Zentralafrika","23","8323","Dem. Republik Kongo","80","8323","Dem. Republik Kongo","87","6"
"2012","044","44","Hard","Amerika","3","Karibik","32","8402","Bahamas","128","8402","Bahamas","135","1"
"2012","044","44","Hard","Amerika","3","Karibik","32","8409","Dominikanische Republik","135","8409","Dominikanische Republik","142","71"
"2012","044","44","Hard","Amerika","3","Karibik","32","8421","Jamaika","147","8421","Jamaika","154","1"
"2012","044","44","Hard","Amerika","3","Karibik","32","8425","Kuba","150","8425","Kuba","157","13"
"2012","044","44","Hard","Amerika","3","Mittleres Südamerika","35","8405","Bolivien","131","8405","Bolivien","138","15"
"2012","044","44","Hard","Amerika","3","Mittleres Südamerika","35","8406","Brasilien","132","8406","Brasilien","139","72"
"2012","044","44","Hard","Amerika","3","Mittleres Südamerika","35","8410","Ecuador","136","8410","Ecuador","143","6"
"2012","044","44","Hard","Amerika","3","Mittleres Südamerika","35","8431","Paraguay","155","8431","Paraguay","162","3"
"2012","044","44","Hard","Amerika","3","Mittleres Südamerika","35","8432","Peru","156","8432","Peru","163","13"
"2012","044","44","Hard","Amerika","3","Nordamerika","31","8423","Kanada","148","8423","Kanada","155","6"
"2012","044","44","Hard","Amerika","3","Nordamerika","31","8439","USA","163","8439","USA","170","20"
"2012","044","44","Hard","Amerika","3","Nördliches Südamerika","34","8424","Kolumbien","149","8424","Kolumbien","156","13"
"2012","044","44","Hard","Amerika","3","Nördliches Südamerika","34","8438","Venezuela","162","8438","Venezuela","169","1"
