"Jahr","Stadtquartier (historisch) (Code)","Stadtquartier (historisch) (Num)","Stadtquartier (historisch) (Name)","Altersjahr","5-Jahres-Altersgruppe","5-Jahres-Altersgruppe (Sort)","wirtschaftliche Bevölkerung"
"2012","052","52","Escher Wyss","4","0-4","1","23"
"2012","052","52","Escher Wyss","5","5-9","2","28"
"2012","052","52","Escher Wyss","6","5-9","2","23"
"2012","052","52","Escher Wyss","7","5-9","2","15"
"2012","052","52","Escher Wyss","8","5-9","2","22"
"2012","052","52","Escher Wyss","9","5-9","2","18"
"2012","052","52","Escher Wyss","10","10-14","3","14"
"2012","052","52","Escher Wyss","11","10-14","3","17"
"2012","052","52","Escher Wyss","12","10-14","3","11"
"2012","052","52","Escher Wyss","13","10-14","3","14"
"2012","052","52","Escher Wyss","14","10-14","3","11"
"2012","052","52","Escher Wyss","15","15-19","4","15"
"2012","052","52","Escher Wyss","16","15-19","4","7"
"2012","052","52","Escher Wyss","17","15-19","4","13"
"2012","052","52","Escher Wyss","18","15-19","4","15"
"2012","052","52","Escher Wyss","19","15-19","4","12"
"2012","052","52","Escher Wyss","20","20-24","5","17"
"2012","052","52","Escher Wyss","21","20-24","5","28"
"2012","052","52","Escher Wyss","22","20-24","5","35"
"2012","052","52","Escher Wyss","23","20-24","5","39"
"2012","052","52","Escher Wyss","24","20-24","5","49"
"2012","052","52","Escher Wyss","25","25-29","6","60"
"2012","052","52","Escher Wyss","26","25-29","6","76"
"2012","052","52","Escher Wyss","27","25-29","6","97"
"2012","052","52","Escher Wyss","28","25-29","6","94"
"2012","052","52","Escher Wyss","29","25-29","6","90"
"2012","052","52","Escher Wyss","30","30-34","7","118"
"2012","052","52","Escher Wyss","31","30-34","7","98"
"2012","052","52","Escher Wyss","32","30-34","7","99"
"2012","052","52","Escher Wyss","33","30-34","7","101"
"2012","052","52","Escher Wyss","34","30-34","7","90"
"2012","052","52","Escher Wyss","35","35-39","8","121"
"2012","052","52","Escher Wyss","36","35-39","8","87"
"2012","052","52","Escher Wyss","37","35-39","8","77"
"2012","052","52","Escher Wyss","38","35-39","8","86"
"2012","052","52","Escher Wyss","39","35-39","8","49"
"2012","052","52","Escher Wyss","40","40-44","9","80"
"2012","052","52","Escher Wyss","41","40-44","9","78"
"2012","052","52","Escher Wyss","42","40-44","9","86"
"2012","052","52","Escher Wyss","43","40-44","9","72"
"2012","052","52","Escher Wyss","44","40-44","9","69"
"2012","052","52","Escher Wyss","45","45-49","10","63"
"2012","052","52","Escher Wyss","46","45-49","10","69"
"2012","052","52","Escher Wyss","47","45-49","10","67"
"2012","052","52","Escher Wyss","48","45-49","10","67"
"2012","052","52","Escher Wyss","49","45-49","10","65"
"2012","052","52","Escher Wyss","50","50-54","11","53"
"2012","052","52","Escher Wyss","51","50-54","11","43"
"2012","052","52","Escher Wyss","52","50-54","11","43"
"2012","052","52","Escher Wyss","53","50-54","11","36"
"2012","052","52","Escher Wyss","54","50-54","11","42"
"2012","052","52","Escher Wyss","55","55-59","12","36"
"2012","052","52","Escher Wyss","56","55-59","12","30"
"2012","052","52","Escher Wyss","57","55-59","12","36"
"2012","052","52","Escher Wyss","58","55-59","12","25"
"2012","052","52","Escher Wyss","59","55-59","12","29"
"2012","052","52","Escher Wyss","60","60-64","13","30"
"2012","052","52","Escher Wyss","61","60-64","13","18"
"2012","052","52","Escher Wyss","62","60-64","13","23"
"2012","052","52","Escher Wyss","63","60-64","13","28"
"2012","052","52","Escher Wyss","64","60-64","13","19"
"2012","052","52","Escher Wyss","65","65-69","14","20"
"2012","052","52","Escher Wyss","66","65-69","14","14"
"2012","052","52","Escher Wyss","67","65-69","14","21"
"2012","052","52","Escher Wyss","68","65-69","14","14"
"2012","052","52","Escher Wyss","69","65-69","14","7"
"2012","052","52","Escher Wyss","70","70-74","15","12"
"2012","052","52","Escher Wyss","71","70-74","15","13"
"2012","052","52","Escher Wyss","72","70-74","15","12"
"2012","052","52","Escher Wyss","73","70-74","15","13"
"2012","052","52","Escher Wyss","74","70-74","15","8"
"2012","052","52","Escher Wyss","75","75-79","16","7"
"2012","052","52","Escher Wyss","76","75-79","16","5"
"2012","052","52","Escher Wyss","77","75-79","16","8"
"2012","052","52","Escher Wyss","78","75-79","16","11"
"2012","052","52","Escher Wyss","79","75-79","16","4"
"2012","052","52","Escher Wyss","80","80-84","17","5"
"2012","052","52","Escher Wyss","81","80-84","17","6"
"2012","052","52","Escher Wyss","82","80-84","17","8"
"2012","052","52","Escher Wyss","83","80-84","17","2"
"2012","052","52","Escher Wyss","84","80-84","17","7"
"2012","052","52","Escher Wyss","85","85-89","18","5"
"2012","052","52","Escher Wyss","86","85-89","18","6"
"2012","052","52","Escher Wyss","87","85-89","18","1"
"2012","052","52","Escher Wyss","88","85-89","18","1"
"2012","052","52","Escher Wyss","89","85-89","18","2"
"2012","052","52","Escher Wyss","90","90-94","19","3"
"2012","052","52","Escher Wyss","92","90-94","19","1"
"2012","052","52","Escher Wyss","95","95-99","20","1"
"2012","061","61","Unterstrass","0","0-4","1","260"
"2012","061","61","Unterstrass","1","0-4","1","271"
"2012","061","61","Unterstrass","2","0-4","1","261"
"2012","061","61","Unterstrass","3","0-4","1","218"
"2012","061","61","Unterstrass","4","0-4","1","184"
"2012","061","61","Unterstrass","5","5-9","2","187"
"2012","061","61","Unterstrass","6","5-9","2","162"
"2012","061","61","Unterstrass","7","5-9","2","167"
"2012","061","61","Unterstrass","8","5-9","2","148"
"2012","061","61","Unterstrass","9","5-9","2","148"
"2012","061","61","Unterstrass","10","10-14","3","135"
"2012","061","61","Unterstrass","11","10-14","3","157"
"2012","061","61","Unterstrass","12","10-14","3","148"
"2012","061","61","Unterstrass","13","10-14","3","159"
"2012","061","61","Unterstrass","14","10-14","3","142"
"2012","061","61","Unterstrass","15","15-19","4","141"
"2012","061","61","Unterstrass","16","15-19","4","138"
"2012","061","61","Unterstrass","17","15-19","4","137"
"2012","061","61","Unterstrass","18","15-19","4","140"
"2012","061","61","Unterstrass","19","15-19","4","165"
"2012","061","61","Unterstrass","20","20-24","5","228"
"2012","061","61","Unterstrass","21","20-24","5","289"
"2012","061","61","Unterstrass","22","20-24","5","303"
"2012","061","61","Unterstrass","23","20-24","5","287"
"2012","061","61","Unterstrass","24","20-24","5","321"
"2012","061","61","Unterstrass","25","25-29","6","402"
"2012","061","61","Unterstrass","26","25-29","6","434"
"2012","061","61","Unterstrass","27","25-29","6","496"
"2012","061","61","Unterstrass","28","25-29","6","508"
"2012","061","61","Unterstrass","29","25-29","6","507"
"2012","061","61","Unterstrass","30","30-34","7","557"
"2012","061","61","Unterstrass","31","30-34","7","529"
"2012","061","61","Unterstrass","32","30-34","7","519"
"2012","061","61","Unterstrass","33","30-34","7","505"
"2012","061","61","Unterstrass","34","30-34","7","480"
"2012","061","61","Unterstrass","35","35-39","8","446"
"2012","061","61","Unterstrass","36","35-39","8","416"
"2012","061","61","Unterstrass","37","35-39","8","480"
"2012","061","61","Unterstrass","38","35-39","8","458"
"2012","061","61","Unterstrass","39","35-39","8","387"
"2012","061","61","Unterstrass","40","40-44","9","376"
"2012","061","61","Unterstrass","41","40-44","9","375"
"2012","061","61","Unterstrass","42","40-44","9","377"
"2012","061","61","Unterstrass","43","40-44","9","347"
"2012","061","61","Unterstrass","44","40-44","9","328"
"2012","061","61","Unterstrass","45","45-49","10","368"
"2012","061","61","Unterstrass","46","45-49","10","320"
"2012","061","61","Unterstrass","47","45-49","10","298"
"2012","061","61","Unterstrass","48","45-49","10","335"
"2012","061","61","Unterstrass","49","45-49","10","293"
"2012","061","61","Unterstrass","50","50-54","11","266"
"2012","061","61","Unterstrass","51","50-54","11","258"
"2012","061","61","Unterstrass","52","50-54","11","258"
"2012","061","61","Unterstrass","53","50-54","11","245"
"2012","061","61","Unterstrass","54","50-54","11","224"
"2012","061","61","Unterstrass","55","55-59","12","206"
"2012","061","61","Unterstrass","56","55-59","12","185"
"2012","061","61","Unterstrass","57","55-59","12","225"
"2012","061","61","Unterstrass","58","55-59","12","164"
"2012","061","61","Unterstrass","59","55-59","12","200"
"2012","061","61","Unterstrass","60","60-64","13","169"
"2012","061","61","Unterstrass","61","60-64","13","196"
"2012","061","61","Unterstrass","62","60-64","13","192"
"2012","061","61","Unterstrass","63","60-64","13","162"
"2012","061","61","Unterstrass","64","60-64","13","158"
"2012","061","61","Unterstrass","65","65-69","14","161"
"2012","061","61","Unterstrass","66","65-69","14","159"
"2012","061","61","Unterstrass","67","65-69","14","148"
"2012","061","61","Unterstrass","68","65-69","14","162"
"2012","061","61","Unterstrass","69","65-69","14","175"
"2012","061","61","Unterstrass","70","70-74","15","129"
"2012","061","61","Unterstrass","71","70-74","15","105"
"2012","061","61","Unterstrass","72","70-74","15","111"
"2012","061","61","Unterstrass","73","70-74","15","92"
"2012","061","61","Unterstrass","74","70-74","15","117"
"2012","061","61","Unterstrass","75","75-79","16","95"
"2012","061","61","Unterstrass","76","75-79","16","113"
"2012","061","61","Unterstrass","77","75-79","16","107"
"2012","061","61","Unterstrass","78","75-79","16","102"
"2012","061","61","Unterstrass","79","75-79","16","104"
"2012","061","61","Unterstrass","80","80-84","17","107"
"2012","061","61","Unterstrass","81","80-84","17","103"
"2012","061","61","Unterstrass","82","80-84","17","93"
"2012","061","61","Unterstrass","83","80-84","17","93"
"2012","061","61","Unterstrass","84","80-84","17","102"
"2012","061","61","Unterstrass","85","85-89","18","75"
"2012","061","61","Unterstrass","86","85-89","18","73"
"2012","061","61","Unterstrass","87","85-89","18","74"
"2012","061","61","Unterstrass","88","85-89","18","63"
"2012","061","61","Unterstrass","89","85-89","18","53"
"2012","061","61","Unterstrass","90","90-94","19","44"
"2012","061","61","Unterstrass","91","90-94","19","34"
"2012","061","61","Unterstrass","92","90-94","19","29"
"2012","061","61","Unterstrass","93","90-94","19","23"
"2012","061","61","Unterstrass","94","90-94","19","17"
"2012","061","61","Unterstrass","95","95-99","20","11"
"2012","061","61","Unterstrass","96","95-99","20","7"
"2012","061","61","Unterstrass","97","95-99","20","5"
"2012","061","61","Unterstrass","98","95-99","20","5"
"2012","061","61","Unterstrass","99","95-99","20","3"
"2012","061","61","Unterstrass","100","100 und mehr","21","1"
"2012","061","61","Unterstrass","101","100 und mehr","21","1"
"2012","061","61","Unterstrass","105","100 und mehr","21","1"
"2012","063","63","Oberstrass","0","0-4","1","113"
"2012","063","63","Oberstrass","1","0-4","1","101"
"2012","063","63","Oberstrass","2","0-4","1","113"
"2012","063","63","Oberstrass","3","0-4","1","86"
"2012","063","63","Oberstrass","4","0-4","1","91"
"2012","063","63","Oberstrass","5","5-9","2","96"
"2012","063","63","Oberstrass","6","5-9","2","95"
"2012","063","63","Oberstrass","7","5-9","2","87"
"2012","063","63","Oberstrass","8","5-9","2","66"
"2012","063","63","Oberstrass","9","5-9","2","71"
"2012","063","63","Oberstrass","10","10-14","3","66"
"2012","063","63","Oberstrass","11","10-14","3","63"
"2012","063","63","Oberstrass","12","10-14","3","52"
"2012","063","63","Oberstrass","13","10-14","3","67"
"2012","063","63","Oberstrass","14","10-14","3","67"
"2012","063","63","Oberstrass","15","15-19","4","62"
"2012","063","63","Oberstrass","16","15-19","4","68"
"2012","063","63","Oberstrass","17","15-19","4","81"
"2012","063","63","Oberstrass","18","15-19","4","60"
"2012","063","63","Oberstrass","19","15-19","4","67"
"2012","063","63","Oberstrass","20","20-24","5","98"
"2012","063","63","Oberstrass","21","20-24","5","138"
"2012","063","63","Oberstrass","22","20-24","5","145"
"2012","063","63","Oberstrass","23","20-24","5","172"
"2012","063","63","Oberstrass","24","20-24","5","164"
"2012","063","63","Oberstrass","25","25-29","6","169"
"2012","063","63","Oberstrass","26","25-29","6","181"
"2012","063","63","Oberstrass","27","25-29","6","195"
"2012","063","63","Oberstrass","28","25-29","6","215"
"2012","063","63","Oberstrass","29","25-29","6","236"
"2012","063","63","Oberstrass","30","30-34","7","219"
"2012","063","63","Oberstrass","31","30-34","7","236"
"2012","063","63","Oberstrass","32","30-34","7","237"
"2012","063","63","Oberstrass","33","30-34","7","208"
"2012","063","63","Oberstrass","34","30-34","7","192"
"2012","063","63","Oberstrass","35","35-39","8","201"
"2012","063","63","Oberstrass","36","35-39","8","189"
"2012","063","63","Oberstrass","37","35-39","8","175"
"2012","063","63","Oberstrass","38","35-39","8","178"
"2012","063","63","Oberstrass","39","35-39","8","178"
"2012","063","63","Oberstrass","40","40-44","9","150"
"2012","063","63","Oberstrass","41","40-44","9","157"
"2012","063","63","Oberstrass","42","40-44","9","181"
"2012","063","63","Oberstrass","43","40-44","9","187"
"2012","063","63","Oberstrass","44","40-44","9","168"
"2012","063","63","Oberstrass","45","45-49","10","183"
"2012","063","63","Oberstrass","46","45-49","10","155"
"2012","063","63","Oberstrass","47","45-49","10","147"
"2012","063","63","Oberstrass","48","45-49","10","156"
"2012","063","63","Oberstrass","49","45-49","10","149"
"2012","063","63","Oberstrass","50","50-54","11","155"
"2012","063","63","Oberstrass","51","50-54","11","135"
"2012","063","63","Oberstrass","52","50-54","11","126"
"2012","063","63","Oberstrass","53","50-54","11","115"
"2012","063","63","Oberstrass","54","50-54","11","130"
"2012","063","63","Oberstrass","55","55-59","12","95"
"2012","063","63","Oberstrass","56","55-59","12","108"
"2012","063","63","Oberstrass","57","55-59","12","113"
"2012","063","63","Oberstrass","58","55-59","12","108"
"2012","063","63","Oberstrass","59","55-59","12","96"
"2012","063","63","Oberstrass","60","60-64","13","116"
"2012","063","63","Oberstrass","61","60-64","13","82"
"2012","063","63","Oberstrass","62","60-64","13","93"
"2012","063","63","Oberstrass","63","60-64","13","100"
"2012","063","63","Oberstrass","64","60-64","13","84"
"2012","063","63","Oberstrass","65","65-69","14","108"
"2012","063","63","Oberstrass","66","65-69","14","96"
"2012","063","63","Oberstrass","67","65-69","14","108"
"2012","063","63","Oberstrass","68","65-69","14","97"
"2012","063","63","Oberstrass","69","65-69","14","77"
"2012","063","63","Oberstrass","70","70-74","15","86"
"2012","063","63","Oberstrass","71","70-74","15","75"
"2012","063","63","Oberstrass","72","70-74","15","62"
"2012","063","63","Oberstrass","73","70-74","15","55"
"2012","063","63","Oberstrass","74","70-74","15","55"
"2012","063","63","Oberstrass","75","75-79","16","75"
"2012","063","63","Oberstrass","76","75-79","16","59"
"2012","063","63","Oberstrass","77","75-79","16","51"
"2012","063","63","Oberstrass","78","75-79","16","77"
"2012","063","63","Oberstrass","79","75-79","16","49"
"2012","063","63","Oberstrass","80","80-84","17","55"
"2012","063","63","Oberstrass","81","80-84","17","52"
"2012","063","63","Oberstrass","82","80-84","17","61"
"2012","063","63","Oberstrass","83","80-84","17","51"
"2012","063","63","Oberstrass","84","80-84","17","51"
"2012","063","63","Oberstrass","85","85-89","18","41"
"2012","063","63","Oberstrass","86","85-89","18","38"
"2012","063","63","Oberstrass","87","85-89","18","31"
"2012","063","63","Oberstrass","88","85-89","18","29"
"2012","063","63","Oberstrass","89","85-89","18","37"
"2012","063","63","Oberstrass","90","90-94","19","37"
"2012","063","63","Oberstrass","91","90-94","19","29"
"2012","063","63","Oberstrass","92","90-94","19","20"
"2012","063","63","Oberstrass","93","90-94","19","14"
"2012","063","63","Oberstrass","94","90-94","19","13"
"2012","063","63","Oberstrass","95","95-99","20","10"
"2012","063","63","Oberstrass","96","95-99","20","7"
"2012","063","63","Oberstrass","97","95-99","20","5"
"2012","063","63","Oberstrass","98","95-99","20","3"
"2012","063","63","Oberstrass","99","95-99","20","5"
"2012","063","63","Oberstrass","100","100 und mehr","21","1"
